Curso;Unidade de execução;Turno;Turma;asdssssssssss;Inscritos no turno (no 1º semestre é baseado em estimativas);Turnoss com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;asd;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
MCE;Bases Biológicas das Emoções;00120-1PL01;MCEA1;20:00:00;13;FALSO;FALSO;Qui;00:00:00;00:00:00;20:00:00;17/12/2015;Laboratório de Informática;;;
MCE;Bases Biológicas das Emoções;00120-1PL01;MCEA1;22:00:00;13;FALSO;FALSO;Sex;00:00:00;00:00:00;22:00:00;16/10/2015;Laboratório de Informática;;;
MCE;Bases Biológicas das Emoções;00120-1PL01;MCEA1;20:00:00;13;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;16/10/2015;Laboratório de Informática;;;
MCE;Bases Biológicas das Emoções;00120-1PL01;MCEA1;22:00:00;13;FALSO;FALSO;Qui;00:00:00;00:00:00;22:00:00;15/10/2015;Laboratório de Informática;;;
MCE;Bases Biológicas das Emoções;00120-1PL01;MCEA1;20:00:00;13;FALSO;FALSO;Qui;00:00:00;00:00:00;20:00:00;15/10/2015;Laboratório de Informática;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;23/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;16/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;09/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;02/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;26/10/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;12/10/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;05/10/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;28/09/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;21/09/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;09:30:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;09:30:00;14/09/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;23/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;16/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;09/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;02/11/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;26/10/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;12/10/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;05/10/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;28/09/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;21/09/2015;Sala Aulas Mestrado Plus;;;
MGE;Contabilidade e Reporte Financeiro (6ects);02670TP02;MGEA2;11:00:00;28;FALSO;FALSO;Seg;00:00:00;00:00:00;11:00:00;14/09/2015;Sala Aulas Mestrado Plus;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;10/12/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;03/12/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;26/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;19/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;12/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;05/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;29/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;22/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;15/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;08/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;01/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Qui;00:00:00;00:00:00;12:30:00;24/09/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;07/12/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;30/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;23/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;16/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;09/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;02/11/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;26/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;19/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;12/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;05/10/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;28/09/2015;Laboratório de Informática;;;
LG;Informática de Gestão;L0718-1TP01;GAi;12:30:00;34;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;12:30:00;21/09/2015;Laboratório de Informática;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;27/11/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;20/11/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;13/11/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;06/11/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;30/10/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;16/10/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;09/10/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;02/10/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;25/09/2015;Sala Aulas Mestrado;;;
MG;Planeamento e Inovação em Marketing;01784TP08;MGA3;11:00:00;39;FALSO;FALSO;Sex;00:00:00;00:00:00;11:00:00;18/09/2015;Sala Aulas Mestrado;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;07/12/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;30/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;23/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;16/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;09/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;02/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;26/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;19/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;12/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;05/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;28/09/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;16:00:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;21/09/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;07/12/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;30/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;23/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;16/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;09/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;02/11/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;26/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;19/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;12/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;05/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;28/09/2015;Sala de Aulas normal;;;
ISCTE-IUL;Métodos de Avaliação de Projetos;02533TP01;CI-IBS2;14:30:00;24;FALSO;FALSO;Seg;00:00:00;00:00:00;14:30:00;21/09/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;10/12/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;03/12/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;26/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;19/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;12/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;05/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;29/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;22/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;15/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;08/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;01/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Qui;00:00:00;00:00:00;12:30:00;24/09/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;11/12/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;04/12/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;27/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;20/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;13/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;06/11/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;30/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;23/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;16/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;09/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;02/10/2015;Sala de Aulas normal;;;
LG;Macroeconomia;L0236PL12;GB1;12:30:00;36;FALSO;FALSO;Sex;00:00:00;00:00:00;12:30:00;25/09/2015;Sala de Aulas normal;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;19:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;19:30:00;10/11/2015;Não necessita de sala;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;14/12/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;07/12/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;30/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;23/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;16/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;02/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;26/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;19/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;12/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;05/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;28/09/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;14:30:00;21/09/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;15/12/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;01/12/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;24/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;17/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;03/11/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;27/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;20/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;13/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;06/10/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;29/09/2015;Anfiteatro aulas;;;
LETI, LEI;Mecânica e Electricidade;L2103T01;EIA4, EIA3, EIA2, EIA1, ETA4, ETA3, ETA2, ETA1;14:30:00;185;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;14:30:00;22/09/2015;Anfiteatro aulas;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;16:00:00;30;FALSO;FALSO;Qua;00:00:00;00:00:00;16:00:00;28/10/2015;Sala Aulas Mestrado Plus;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;17:30:00;30;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;23/09/2015;Sala Aulas Mestrado Plus;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;17:30:00;30;FALSO;FALSO;Qua;00:00:00;00:00:00;17:30:00;16/09/2015;Sala Aulas Mestrado Plus;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;19:00:00;30;FALSO;FALSO;Qui;00:00:00;00:00:00;19:00:00;19/11/2015;Sala Aulas Mestrado Plus;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;19:00:00;30;FALSO;FALSO;Qui;00:00:00;00:00:00;19:00:00;12/11/2015;Sala Aulas Mestrado Plus;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;19:00:00;30;FALSO;FALSO;Qui;00:00:00;00:00:00;19:00:00;05/11/2015;Sala Aulas Mestrado Plus;;;
MF;Finanças Empresariais (I);FE-ITP01;MFA1;19:00:00;30;FALSO;FALSO;Qui;00:00:00;00:00:00;19:00:00;29/10/2015;Sala Aulas Mestrado Plus;;;
